Date,2mTemp,2mDpt,sfcCAPE,sfcCIN,sfcPotentialTmp,sfcPressure,PWAT,2mRH,srh,lifted index (500-100mb),lifted index 180-0 mb above gnd Best (4-layer),10m wind speed,250mb Geopotenial height,250mb Temperature,250mb wind speed,500mb Geopotenial height,500mb Temperature,500mb wind speed,700mb Geopotenial height,700mb Temperature,700mb wind speed,850mb Geopotenial height,850mb Temperature,850mb wind speed,925mb Geopotenial height,925mb Temperature,925mb wind speed
APR-01-1979,279.013,275.823,153.002,-36.2761,283.283,93560.7,14.8393,83.5849,152.958,281.968,4.50635,4.26704,10404.9,220.429,35.5671,5622.79,253.605,19.4891,3036.13,270.436,10.7749,1472.11,278.09,8.222660000000001,777.6339999999999,280.858,8.49896
APR-02-1979,277.29400000000004,273.64599999999996,87.7804,-20.9896,281.35200000000003,93459.0,12.8661,80.9421,110.384,281.702,4.86532,3.63029,10345.0,222.639,40.0557,5570.64,250.854,21.6607,3010.88,268.349,10.8831,1458.36,275.884,7.308089999999999,770.188,278.715,7.53045
APR-03-1979,275.499,272.42400000000004,59.5814,-15.0323,279.593,93786.7,12.241,82.6279,148.827,282.931,4.57576,3.4562199999999996,10316.0,221.946,42.0907,5575.29,249.92700000000002,21.1885,3026.14,267.332,10.8479,1478.75,274.879,6.136369999999999,793.34,277.55400000000003,6.34307
APR-04-1979,276.15,272.527,31.3187,-10.1218,279.909,93636.5,10.2408,80.4283,88.4122,282.75,5.5121,3.62636,10321.2,222.06099999999998,39.6461,5569.87,250.231,21.7635,3017.51,267.14599999999996,12.3376,1470.15,275.72900000000004,7.769639999999999,783.03,278.732,6.854430000000001
APR-05-1979,276.322,271.54,1.12237,-0.697141,279.574,93662.6,8.41656,74.2819,127.557,284.439,7.0099100000000005,3.7594300000000005,10348.0,220.84799999999998,42.0545,5581.46,251.335,25.1786,3021.85,267.628,14.6131,1471.63,276.597,8.95305,782.2919999999999,279.829,7.2931
APR-06-1979,274.746,269.629,1.77614,-3.0615900000000003,277.76,94268.5,8.998389999999999,71.3392,163.237,290.862,8.939110000000001,4.05681,10502.2,219.937,37.8496,5681.78,255.748,21.5477,3081.04,271.422,12.2452,1513.63,277.427,8.90548,827.9689999999999,278.248,7.59536
APR-07-1979,278.678,274.14099999999996,19.462,-39.6312,282.285,93774.0,13.8112,75.5208,205.58,285.73400000000004,3.8701800000000004,4.4779800000000005,10547.9,219.953,33.4135,5715.93,256.71299999999997,17.4799,3089.56,275.993,10.7264,1491.4,283.405,10.5867,789.143,284.291,9.844339999999999
APR-08-1979,281.819,277.57599999999996,263.334,-66.327,285.967,93469.1,16.9377,78.8843,162.832,281.314,2.88837,4.51159,10506.2,220.362,33.0629,5678.35,256.517,19.073,3059.43,274.22,12.2453,1472.07,281.98900000000003,10.2885,768.795,284.308,9.954080000000001
APR-09-1979,279.08099999999996,274.926,77.0725,-53.3583,283.188,93264.1,11.2627,77.1887,100.411,285.637,7.54282,3.4985199999999996,10483.4,220.687,33.5718,5650.68,257.09,19.297,3023.0,275.025,11.6099,1438.67,279.889,8.15095,745.1289999999999,281.79200000000003,7.1748
APR-10-1979,278.634,275.335,198.262,-39.3051,283.862,92712.7,14.1013,82.2897,168.58900000000003,284.553,4.46546,4.5075199999999995,10418.1,220.405,32.0814,5595.76,256.475,17.6004,2977.81,274.193,11.5298,1393.5,280.543,9.76708,697.405,282.035,8.47049
APR-11-1979,280.437,276.978,278.308,-64.49,286.188,92340.8,16.6671,82.2916,211.095,281.564,2.7126900000000003,7.205989999999999,10390.8,221.37099999999998,35.5191,5566.94,255.99900000000002,22.7792,2954.1,273.31,16.61,1372.36,281.20099999999996,14.9648,670.435,283.369,13.1727
APR-12-1979,281.092,276.504,302.688,-32.6715,285.811,92606.8,14.437000000000001,76.5426,132.394,281.225,3.7339900000000004,5.32827,10398.0,223.231,35.6922,5575.46,255.445,22.8324,2973.83,271.548,16.687,1400.52,280.731,12.5679,698.5,283.98,11.1771
APR-13-1979,279.991,275.459,183.049,-21.4673,283.901,93070.3,13.3139,75.9526,96.1948,283.496,6.7483,3.79084,10437.7,223.33599999999998,32.5069,5601.7,256.156,20.2362,3001.62,270.54400000000004,13.8776,1436.51,278.885,8.92286,738.997,282.877,7.022130000000001
APR-14-1979,280.628,275.031,64.9612,-18.1769,283.507,93414.8,11.5105,71.2435,99.9415,283.92400000000004,6.958989999999999,3.17188,10508.6,223.11900000000003,30.6384,5655.69,256.692,19.1121,3044.71,272.923,11.7967,1465.65,281.33299999999997,7.6182,763.71,285.015,6.35829
APR-15-1979,281.836,276.522,121.571,-24.9643,284.33299999999997,93702.2,13.1759,72.5806,102.29899999999999,282.621,5.01129,3.01885,10569.7,222.808,28.5649,5709.55,257.395,16.5005,3087.36,274.789,10.1702,1494.04,283.594,7.026960000000001,787.7139999999999,286.793,5.98451
APR-16-1979,283.072,278.454,237.824,-58.998999999999995,286.123,93955.9,16.0121,76.5666,117.596,280.116,1.86745,3.05776,10593.2,220.813,24.2172,5753.44,257.007,12.9468,3124.72,276.403,6.68491,1520.66,285.824,6.573160000000001,808.97,288.342,6.1916199999999995
APR-17-1979,283.79900000000004,280.35400000000004,204.4,-78.3628,287.694,93875.6,18.5603,81.3763,95.0765,279.494,1.25274,4.16446,10629.2,221.359,23.070999999999998,5756.63,258.122,9.891589999999999,3119.81,276.867,8.378910000000001,1513.04,285.81,8.85356,801.423,288.559,8.45919
APR-18-1979,284.408,281.274,274.048,-72.0345,288.538,93745.6,20.8829,83.4227,139.032,278.824,1.14578,4.29836,10644.9,221.702,18.7182,5756.54,258.96,10.8732,3113.61,277.305,9.70841,1504.07,286.389,9.95307,790.7280000000001,288.96299999999997,9.55782
APR-19-1979,285.105,281.837,422.309,-50.5963,289.538,93708.3,22.0344,83.1029,120.85700000000001,278.17400000000004,0.00571261,4.12287,10631.7,221.947,22.2869,5747.64,258.666,11.7148,3109.33,276.48900000000003,8.398480000000001,1504.04,285.748,9.47688,790.207,288.795,8.91806
APR-20-1979,284.438,280.881,288.449,-42.9701,288.388,93794.9,21.5432,81.5825,92.55799999999999,278.562,1.49956,3.60624,10597.7,222.09400000000002,23.1467,5731.09,257.875,11.28,3106.34,274.433,7.157939999999999,1512.6,283.962,7.7350699999999994,802.2139999999999,287.137,7.95138
APR-21-1979,283.83799999999997,279.994,233.035,-17.6498,287.255,94036.7,18.2221,79.4095,51.8335,278.159,2.41713,3.14519,10550.7,220.817,23.0252,5718.94,256.01599999999996,11.517999999999999,3110.19,273.1,7.56417,1525.56,282.416,6.64734,820.3580000000001,285.851,6.17957
APR-22-1979,283.621,280.257,102.81,-25.096,286.968,94073.3,18.2501,80.9969,81.9669,278.632,2.64535,3.36398,10561.0,220.00099999999998,23.7372,5731.11,256.601,11.975999999999999,3115.71,273.519,7.9981100000000005,1529.02,282.873,6.4959,823.1310000000001,286.231,6.15911
APR-23-1979,284.455,281.035,105.805,-29.1601,288.302,93754.6,19.2397,81.45,105.458,278.572,1.9635599999999998,3.43695,10580.3,219.87900000000002,20.5475,5732.63,258.025,9.69744,3096.07,275.907,8.34484,1500.05,283.564,8.18425,792.95,286.916,7.42547
APR-24-1979,284.952,281.534,126.723,-57.2277,289.172,93492.0,19.8884,82.3773,101.666,278.158,1.0056200000000002,3.21811,10588.3,219.912,19.5715,5731.95,258.769,9.31391,3085.46,277.289,7.3681399999999995,1480.27,284.966,6.54691,770.314,287.845,6.32187
APR-25-1979,285.133,280.718,264.976,-98.9123,289.692,93147.8,17.939,78.6234,85.4391,278.05400000000003,2.12134,3.85454,10542.8,220.861,24.3573,5689.64,258.26,13.9863,3054.18,276.11400000000003,9.39591,1454.1,284.78700000000003,7.9727,742.987,287.79900000000004,7.72653
APR-26-1979,283.117,278.502,208.25099999999998,-44.4642,287.655,93276.2,15.1734,76.1234,83.7042,279.97,4.2674,3.47405,10500.5,222.96,32.4487,5648.57,256.35900000000004,18.6986,3038.78,273.436,11.5725,1454.59,281.95099999999996,7.56102,750.832,285.006,7.066910000000001
APR-27-1979,281.752,277.031,144.643,-23.0694,285.99,93587.2,13.9438,74.5686,96.7327,280.173,4.6803300000000005,3.08637,10447.4,223.114,32.382,5630.79,253.916,20.1339,3045.5,270.533,11.533,1476.46,279.907,7.15085,777.096,283.848,5.81121
APR-28-1979,281.07099999999997,276.237,115.995,-17.1611,285.103,93752.7,13.0945,73.5446,114.20100000000001,281.79,5.66153,3.0425,10463.1,222.392,33.0532,5642.11,254.61,18.6226,3050.22,270.768,10.7439,1484.68,278.889,6.09733,788.562,282.95,5.29611
APR-29-1979,281.835,277.536,157.10399999999998,-31.6201,285.97,93669.9,14.7847,76.6429,122.205,279.829,4.12006,3.2431200000000002,10430.5,220.25599999999997,32.078,5641.11,253.96599999999998,18.7639,3049.7,270.993,9.98756,1482.17,279.262,6.754639999999999,784.11,283.407,6.056690000000001
APR-30-1979,281.60200000000003,277.75,67.0081,-26.0293,285.803,93823.8,15.7122,78.1938,113.964,279.703,3.86009,3.1238900000000003,10440.0,219.41299999999998,30.9943,5654.52,253.93599999999998,16.8854,3064.06,270.948,8.6451,1496.32,279.175,5.5347,798.378,283.305,5.24063
AUG-01-1979,293.345,289.194,687.673,-53.4472,297.45799999999997,93958.7,29.5574,79.2209,58.4602,272.714,-1.34389,2.81264,10889.2,229.895,16.6021,5869.93,264.248,7.957000000000001,3177.56,281.224,5.12435,1544.56,290.557,5.5027,816.4060000000001,294.534,5.633769999999999
AUG-02-1979,293.633,288.548,764.951,-84.5707,297.703,93622.8,27.2689,75.988,63.4429,272.256,-2.16034,2.85297,10850.2,229.732,15.0992,5843.08,263.765,8.71252,3153.37,281.48400000000004,6.025919999999999,1516.67,291.993,5.39745,785.087,295.921,5.26459
AUG-03-1979,293.551,288.649,804.822,-93.6821,297.66900000000004,93639.2,27.4415,76.1088,73.6998,272.20599999999996,-2.15899,2.96112,10862.0,229.96099999999998,16.5619,5846.93,263.844,9.56912,3156.3,281.758,6.08628,1518.5,292.041,5.632680000000001,786.7510000000001,296.11400000000003,5.53774
AUG-04-1979,293.98400000000004,289.29,790.324,-109.461,298.031,93802.9,27.0168,77.6733,77.0886,272.026,-2.3619,3.15238,10904.8,229.94099999999997,14.6462,5879.27,264.525,9.45621,3179.12,282.973,6.37605,1535.34,292.791,6.748469999999999,802.4019999999999,296.724,6.61765
AUG-05-1979,293.83299999999997,289.35400000000004,920.7819999999999,-120.226,297.724,94106.1,28.048000000000002,78.3057,71.5072,272.899,-1.85834,3.00808,10941.3,230.32299999999998,14.1349,5912.33,265.322,10.0474,3206.14,283.22,6.3897699999999995,1562.37,292.357,5.93824,830.393,296.092,6.26355
AUG-06-1979,293.968,289.118,829.928,-143.515,297.997,94024.9,28.8156,76.6722,75.7922,273.467,-1.6429599999999998,3.06699,10960.4,230.718,13.8174,5924.57,265.795,8.586910000000001,3208.15,284.2,6.88996,1557.69,293.817,6.61188,822.487,297.11400000000003,6.35243
AUG-07-1979,294.703,289.404,766.77,-136.297,298.346,93916.5,28.1475,74.3569,46.9736,272.522,-1.76665,2.7614099999999997,10944.7,230.606,14.2281,5909.06,265.545,9.21389,3198.23,283.743,7.5115,1549.42,293.73,6.95016,813.7710000000001,297.515,6.49388
AUG-08-1979,294.132,289.468,648.024,-89.6363,298.279,94033.9,30.1799,76.6834,57.7402,272.78700000000003,-1.50793,2.83915,10946.1,231.13400000000001,14.0012,5896.47,265.106,8.79449,3197.89,282.322,6.44886,1556.06,292.39099999999996,6.76075,823.9,295.918,5.96441
AUG-09-1979,293.89799999999997,289.618,573.064,-78.3693,298.19,93992.9,32.6699,78.6432,70.7908,272.812,-1.6243299999999998,3.4501699999999995,10941.9,230.68900000000002,12.7259,5890.74,265.3,8.1452,3191.81,282.072,6.49268,1551.23,292.04400000000004,7.530239999999999,819.2360000000001,295.592,6.94175
AUG-10-1979,293.6,289.48,768.311,-53.771,297.603,94122.9,31.9732,79.0671,59.2853,272.763,-0.740108,3.1339799999999998,10898.1,229.535,16.5831,5877.17,264.353,9.56203,3189.23,280.249,6.443569999999999,1560.2,290.079,6.50863,832.564,294.20599999999996,6.80127
AUG-11-1979,291.47,287.137,676.669,-26.39,295.35400000000004,93968.3,28.2322,77.5422,55.5292,274.843,0.629628,2.91172,10823.3,227.938,18.8039,5837.42,263.134,10.7757,3160.25,279.051,6.606,1540.24,288.411,5.56682,817.482,292.639,5.668159999999999
AUG-12-1979,290.744,286.233,339.78,-27.7557,295.085,93658.3,25.7967,76.921,88.8831,277.224,1.9677,3.29275,10834.5,227.925,22.2067,5828.54,264.536,10.4083,3135.91,280.962,6.98265,1508.56,289.328,6.74213,785.09,292.949,6.55502
AUG-13-1979,290.656,287.002,400.284,-23.7969,295.381,93803.1,27.5281,80.5528,82.0389,277.367,2.1992700000000003,3.19285,10880.5,229.231,23.3978,5848.17,265.481,12.2048,3150.45,280.965,8.15672,1524.35,289.02,7.341130000000001,800.5089999999999,292.709,7.08736
AUG-14-1979,290.293,286.922,527.008,-30.0682,294.943,94271.2,28.4965,81.8675,61.4173,278.403,3.3864199999999998,3.47888,10908.7,229.72099999999998,22.033,5869.56,265.362,11.3144,3178.02,279.584,7.31982,1560.99,286.848,7.25928,842.195,290.59,6.87488
AUG-15-1979,289.48900000000003,286.342,513.264,-23.0514,293.84,94395.6,30.3362,82.7302,72.9558,279.052,2.64624,2.87375,10916.7,229.395,18.6036,5884.51,265.094,10.3917,3191.57,280.084,7.153910000000001,1571.03,286.77099999999996,5.54724,853.317,290.387,5.5833
AUG-16-1979,290.092,286.949,405.478,-33.0328,294.612,94199.3,30.5112,83.1074,67.3638,277.649,1.5441799999999999,3.12636,10903.9,228.357,16.6862,5881.22,265.075,9.237219999999999,3184.86,280.884,7.0368,1557.38,288.65,6.25638,835.3560000000001,291.56,6.15846
AUG-17-1979,292.151,288.30400000000003,596.825,-61.7472,296.143,93967.6,32.7363,80.3483,68.8933,274.555,-1.06451,2.98957,10890.4,227.715,15.6285,5878.71,264.77299999999997,9.40221,3184.27,281.314,6.95287,1547.65,291.312,6.401009999999999,816.845,294.66900000000004,6.19701
AUG-18-1979,293.48400000000004,288.976,647.876,-79.2797,297.332,93792.2,30.7516,77.3042,52.8054,272.824,-1.45087,2.65141,10866.4,227.942,15.6016,5860.91,264.498,9.30551,3170.57,280.89799999999997,7.12582,1536.16,291.444,6.13186,804.523,295.33299999999997,5.90872
AUG-19-1979,293.186,289.001,740.3480000000001,-53.424,297.19,93724.8,31.5846,78.5678,47.6335,272.934,-1.20755,2.92233,10860.7,228.52700000000002,14.4678,5851.96,264.559,8.06548,3162.11,280.72700000000003,6.33899,1528.69,291.024,6.04561,797.8789999999999,295.112,5.947690000000001
AUG-20-1979,292.77,288.952,705.0980000000001,-70.0585,296.99,93774.1,31.2805,80.3451,51.5773,272.481,-1.5902399999999999,2.87303,10852.6,228.926,15.3196,5848.9,263.865,8.00879,3163.54,280.414,6.29539,1531.81,290.801,5.42252,801.8989999999999,294.797,5.22655
AUG-21-1979,293.118,289.007,622.899,-63.6609,297.175,93764.7,31.468000000000004,79.0104,52.4892,272.152,-1.71534,2.79521,10850.3,228.762,15.5487,5846.15,263.645,8.085339999999999,3160.98,280.665,5.40048,1528.68,290.64,5.46957,799.842,294.635,5.52811
AUG-22-1979,293.475,288.723,589.243,-78.0033,297.222,93656.8,31.0052,76.4311,57.5496,271.849,-2.07207,2.78881,10830.9,228.217,15.745999999999999,5836.06,263.216,8.87773,3154.17,280.628,6.29769,1519.99,291.257,5.00483,789.567,295.268,4.99364
AUG-23-1979,292.77,287.58,460.142,-70.2824,296.356,93621.0,27.9472,74.7012,61.5654,272.906,-0.9429190000000001,2.91365,10799.3,227.40900000000002,16.9018,5818.37,262.723,9.688080000000001,3141.21,280.053,7.012289999999999,1513.16,290.14799999999997,5.2172,785.8919999999999,294.258,5.04016
AUG-24-1979,291.297,285.949,395.92699999999996,-55.7926,294.70799999999997,93507.2,24.9935,73.0813,64.3558,274.894,0.400947,2.5089200000000003,10763.6,226.958,20.2349,5793.99,262.682,10.155,3120.25,279.381,6.97433,1497.77,289.143,5.3951,773.145,293.414,4.06215
AUG-25-1979,291.39,286.159,359.561,-50.4391,295.09,93631.1,27.3297,73.965,56.1412,274.714,0.291633,2.58394,10775.0,226.403,18.78,5805.29,262.79900000000004,8.22012,3130.58,279.193,5.29075,1508.65,288.934,3.9637,784.2510000000001,293.19,3.7941599999999998
AUG-26-1979,291.765,287.462,394.105,-54.6283,295.894,93760.7,29.0515,78.0897,58.748000000000005,273.89799999999997,-0.365649,2.73294,10803.3,226.645,17.7689,5822.88,263.118,9.45098,3144.88,279.493,5.5014199999999995,1521.93,289.02299999999997,4.75746,797.4010000000001,293.288,4.73987
AUG-27-1979,292.07099999999997,287.874,496.216,-48.5143,295.89599999999996,93773.3,29.4774,78.3659,43.838,273.653,-0.5279739999999999,2.79891,10819.5,227.05,17.397000000000002,5831.85,263.54400000000004,7.87697,3148.94,279.683,5.548690000000001,1524.83,289.259,5.08706,799.437,293.5,4.8208
AUG-28-1979,292.46299999999997,288.291,454.426,-97.4784,297.01099999999997,93297.9,29.9987,79.1317,83.6694,273.019,-1.03864,3.25978,10806.2,227.46099999999998,18.7532,5808.28,263.899,9.70679,3118.37,281.241,6.57182,1483.24,291.103,7.2930600000000005,754.577,294.69,6.30893
AUG-29-1979,293.065,288.10900000000004,499.92,-96.1365,297.119,93221.1,28.6637,75.8674,61.1606,273.11400000000003,-0.8727209999999999,3.22852,10822.3,228.37599999999998,18.7697,5814.52,264.39799999999997,9.663789999999999,3119.83,281.867,7.0038,1480.38,292.185,6.547280000000001,749.005,295.938,6.25328
AUG-30-1979,292.691,288.368,767.278,-92.609,296.67900000000003,93676.8,30.6726,78.2634,59.6847,273.522,-1.24591,3.0809,10883.8,229.08599999999998,16.9181,5862.1,264.889,8.38054,3163.02,282.35900000000004,6.73747,1521.27,292.107,6.1214900000000005,790.503,295.508,5.622730000000001
AUG-31-1979,293.871,289.83799999999997,1090.77,-98.4567,298.344,93453.9,33.2852,79.917,59.8118,271.19599999999997,-3.52333,3.75184,10874.3,229.58700000000002,15.9643,5851.72,264.45099999999996,7.59595,3150.92,282.948,7.2265,1504.57,293.01599999999996,8.07502,770.346,296.41200000000003,7.43876
DEC-01-1979,269.119,263.348,4.90129,0.340562,272.001,94309.1,6.8662600000000005,67.6552,96.5352,295.22700000000003,13.2835,3.21275,10397.7,221.75799999999998,32.2271,5604.62,252.843,20.4369,3037.15,267.231,12.3612,1505.42,271.152,8.199580000000001,832.6089999999999,272.918,5.79368
DEC-02-1979,268.863,263.85900000000004,0.8338549999999999,0.268309,271.445,94821.9,7.98227,71.8539,113.661,297.05,12.854000000000001,3.8403400000000003,10507.1,221.168,29.7061,5695.26,254.53799999999998,15.1624,3101.73,270.765,9.004439999999999,1550.36,273.58,6.90981,873.602,273.83099999999996,6.53984
DEC-03-1979,272.051,267.483,2.74343,-0.259513,275.254,94470.5,10.3167,74.29899999999999,139.57,295.745,10.1868,4.57608,10581.4,220.916,32.1195,5720.6,256.978,17.6049,3109.89,272.565,11.6848,1535.44,279.08,9.72149,845.9989999999999,278.03,9.94908
DEC-04-1979,274.678,269.921,1.9910599999999998,-0.32238,276.906,94518.4,11.0995,73.6252,111.238,292.913,9.46565,3.44953,10616.3,221.283,32.0023,5755.7,257.96299999999997,18.2515,3131.85,273.181,11.6511,1553.85,280.971,7.5877,856.302,282.351,6.09992
DEC-05-1979,277.35400000000004,271.972,2.07462,-1.33271,281.33,92971.3,10.477,71.1682,70.3828,288.284,7.706189999999999,5.10842,10500.3,224.921,31.0225,5623.93,256.971,20.1416,3007.2,273.72700000000003,15.2335,1424.48,281.558,13.636,724.4680000000001,283.371,11.6309
DEC-06-1979,276.223,271.66,54.4659,-1.36055,280.274,92870.7,11.8954,73.8985,135.644,286.693,7.773439999999999,4.11751,10368.4,224.392,39.2359,5532.32,254.423,25.1793,2957.18,267.476,14.8442,1406.99,276.867,9.99393,716.21,280.20099999999996,8.08897
DEC-07-1979,276.35400000000004,270.309,16.61,-1.92877,279.645,93190.1,8.83034,67.1587,87.2078,288.135,8.85707,4.2365900000000005,10422.1,224.09900000000002,33.24,5583.98,254.851,20.7148,2992.44,270.056,14.5137,1434.76,277.57,10.9578,743.199,281.041,9.32024
DEC-08-1979,273.76,268.55400000000003,31.8566,-2.38889,276.513,94637.7,9.07874,70.1043,153.714,293.719,12.7435,3.7843199999999997,10525.4,222.143,26.9725,5694.99,256.474,19.7916,3093.5,269.587,12.8836,1543.15,274.94,8.44491,861.525,276.64799999999997,7.66427
DEC-09-1979,275.38,270.861,19.0454,-10.6026,277.97,94378.1,10.7245,73.7733,146.34,291.415,7.700189999999999,3.67732,10576.4,222.24200000000002,26.4624,5740.29,257.32,16.9888,3117.99,273.38599999999997,11.1146,1539.64,280.54900000000004,8.40682,843.1410000000001,281.937,7.82645
DEC-10-1979,277.61400000000003,273.499,29.7998,-8.45138,281.092,93549.5,12.1667,77.0974,136.34,288.11400000000003,5.33418,4.31009,10569.3,222.005,26.7656,5709.65,258.255,14.9792,3072.97,275.784,12.1239,1477.81,283.741,11.0749,773.475,285.182,9.291160000000001
DEC-11-1979,277.73900000000003,274.12,106.641,-26.6245,282.003,93434.8,13.662,79.4057,164.43900000000002,286.387,5.80796,5.4737,10490.1,223.18400000000003,32.7504,5629.3,256.369,21.6809,3026.48,271.575,14.9306,1458.67,277.765,13.3865,767.677,279.955,11.9014
DEC-12-1979,273.752,269.913,117.735,-9.35086,278.221,94040.5,16.2396,76.8464,144.999,289.63599999999997,6.41424,4.08437,10452.5,222.49,42.7652,5632.23,254.105,22.2944,3049.38,269.033,13.4272,1497.27,274.965,8.77726,815.988,275.117,7.91149
DEC-13-1979,273.486,270.041,46.0123,-1.90241,277.186,94280.1,14.8744,78.749,108.801,290.29900000000004,7.107239999999999,3.51226,10464.8,222.06099999999998,37.4228,5644.68,253.88299999999998,21.7467,3071.14,267.79900000000004,12.3872,1519.64,275.718,8.297,835.578,276.342,7.29294
DEC-14-1979,272.29900000000004,268.26099999999997,21.4276,-1.33103,275.83299999999997,94576.5,11.7555,75.6086,186.2,292.862,9.12797,3.98239,10489.0,219.122,31.9632,5689.79,254.747,18.3418,3097.68,270.13599999999997,10.9751,1541.53,275.629,8.16617,857.798,276.512,7.86693
DEC-15-1979,273.897,269.495,3.9872300000000003,0.12061400000000001,277.815,93906.7,11.5958,74.5389,133.213,291.878,7.4020600000000005,4.1019,10491.6,219.301,31.9845,5674.39,256.01099999999997,17.5227,3065.14,272.80400000000003,12.5956,1491.42,278.687,9.37213,801.9580000000001,278.683,7.7399
DEC-16-1979,269.909,264.856,10.7786,0.281161,273.204,94517.2,8.92487,69.9863,96.71600000000001,294.711,11.6653,4.53489,10440.0,220.86599999999999,39.2377,5628.27,253.65599999999998,20.5723,3055.28,267.763,12.5483,1519.21,270.205,8.82245,850.962,271.44,8.36002
DEC-17-1979,266.948,261.663,3.8193699999999997,-0.0641085,270.801,95076.6,7.0514,67.8166,136.85399999999998,302.474,14.8478,4.94896,10554.6,219.547,35.9284,5717.96,256.83,19.6613,3111.89,271.07,11.6373,1558.24,272.983,9.02113,886.985,270.868,8.227160000000001
DEC-18-1979,271.66900000000004,265.85400000000004,0.867066,0.7782180000000001,275.192,94303.5,10.2074,67.9375,141.47,300.368,11.5506,3.7795900000000002,10684.6,222.321,30.4859,5772.91,261.25,15.3168,3118.14,276.366,10.912,1525.08,282.55,8.5006,829.227,279.972,7.0320800000000006
DEC-19-1979,275.07599999999996,269.371,2.8176,-0.784234,277.74,93867.3,10.7346,70.1057,61.4782,294.415,8.91693,2.90083,10648.3,222.801,28.8311,5751.56,260.225,14.8327,3102.21,276.709,9.400689999999999,1502.28,284.574,7.346139999999999,797.814,284.197,6.6517800000000005
DEC-20-1979,276.806,272.31,8.772839999999999,-2.56909,279.513,93828.3,12.2245,75.4953,68.7842,289.982,7.60836,3.34965,10639.9,226.31,32.4818,5731.61,258.954,13.1266,3096.7,275.46299999999997,7.890619999999999,1501.96,283.834,6.757210000000001,798.148,284.165,6.64053
DEC-21-1979,278.686,275.244,16.1031,-3.12741,282.485,93568.8,15.4512,80.7042,79.7625,285.565,5.29748,3.4500699999999997,10573.2,226.56900000000002,37.6986,5682.54,257.48,16.3116,3065.14,273.532,9.56224,1479.22,282.529,7.562130000000001,776.493,284.082,7.11395
DEC-22-1979,278.994,276.211,28.9561,-18.5327,282.997,93022.5,16.2364,83.7375,129.313,282.14,3.8117900000000002,3.88006,10455.8,227.011,36.3557,5606.64,255.435,18.2479,3006.79,271.422,11.5291,1430.61,281.264,8.38843,729.4860000000001,283.275,8.086089999999999
DEC-23-1979,278.66700000000003,276.10200000000003,107.427,-17.5053,283.26599999999996,93101.0,15.9809,85.1353,91.0608,281.202,3.3366,4.08608,10402.5,225.87599999999998,37.071999999999996,5579.85,253.38,17.8106,3001.43,269.432,12.229000000000001,1436.91,279.032,9.50942,740.596,281.538,8.75633
DEC-24-1979,275.17900000000003,271.166,31.7325,-0.728173,278.606,93716.2,9.92867,77.5502,64.9118,289.743,9.89441,4.35763,10453.6,223.42,35.9001,5615.84,255.53,21.2572,3023.62,268.538,14.1256,1477.0,275.22700000000003,10.8763,792.056,277.487,9.602689999999999
DEC-25-1979,274.004,268.69599999999997,0.407831,-0.459531,276.801,94036.4,7.24533,71.4386,76.187,295.845,12.6581,3.79675,10603.4,221.87400000000002,34.5334,5733.04,259.358,20.2734,3085.66,276.507,12.6907,1501.38,279.199,8.982280000000001,811.7669999999999,279.205,8.17338
DEC-26-1979,275.668,270.425,0.378313,-0.47634799999999994,278.592,93941.2,9.196589999999999,71.6525,62.0301,290.26,8.49425,2.7474,10541.6,221.268,32.0677,5711.25,256.361,17.5654,3092.39,274.558,9.75844,1505.05,281.697,6.59587,807.187,282.078,5.7563
DEC-27-1979,276.17,273.13599999999997,2.59945,-2.2661,279.541,94272.5,11.0991,82.1474,100.387,287.665,7.952560000000001,2.9395599999999997,10506.5,220.645,31.0216,5694.49,254.96200000000002,17.4086,3097.49,271.519,8.95098,1529.14,278.776,5.47087,835.908,280.527,5.383380000000001
DEC-28-1979,275.435,272.847,4.85346,-5.519880000000001,278.617,94626.3,11.3958,84.2107,86.458,286.817,7.28935,3.13955,10472.4,220.457,26.4367,5703.98,253.188,13.2601,3118.64,270.198,6.547969999999999,1558.83,277.272,5.344119999999999,868.0110000000001,279.421,5.50277
DEC-29-1979,274.48900000000003,271.652,13.0486,-1.03377,277.86,94506.5,11.4865,82.4178,89.9567,288.655,8.72439,2.7108,10455.4,220.829,25.465,5668.95,253.37,14.1462,3092.18,268.41,8.38166,1544.36,275.03700000000003,5.29668,858.831,277.525,4.98484
DEC-30-1979,273.659,270.278,4.2521,-0.43533299999999997,277.372,93990.7,9.15183,79.775,63.67,289.895,10.1008,2.96694,10431.8,221.27,23.7977,5627.44,254.085,14.9035,3041.74,269.472,9.379480000000001,1494.16,274.183,5.72268,812.23,276.668,5.1481699999999995
DEC-31-1979,272.995,268.953,8.28614,-0.48611000000000004,276.29,94013.8,7.88155,76.2606,61.5437,289.899,9.705960000000001,3.1730400000000003,10398.5,222.11900000000003,26.7777,5614.31,252.918,16.972,3037.25,268.949,10.3572,1492.45,273.797,6.72605,812.8389999999999,275.928,5.55658
FEB-01-1979,263.06,258.978,2.15155,0.8116359999999999,267.244,93974.9,6.169169999999999,74.0345,145.028,298.62,13.4435,3.45195,10295.9,223.576,52.8977,5517.52,250.43400000000003,28.0081,2974.97,264.59,13.7715,1456.77,267.506,8.22253,797.418,267.987,6.31585
